square_feet,num_bedrooms,num_bathrooms,lot_size,year_built,has_garage,neighborhood,price_k
1698.0,3,3,2409.0,1964,Yes,C,267.34
1885.0,3,3,6859.0,1986,Yes,B,331.41
1180.0,4,3,5728.0,1959,Yes,A,256.06
1804.0,4,2,3447.0,1958,Yes,C,255.54
2498.0,4,3,4475.0,1999,No,D,324.78
1767.0,3,3,3050.0,1984,Yes,A,312.9
2320.0,3,2,4744.0,1995,Yes,C,329.03
1905.0,4,2,5225.0,1996,No,A,315.86
2162.0,3,2,4498.0,1967,Yes,B,338.59
1426.0,3,1,4324.0,1974,Yes,B,260.23
2043.0,4,2,2581.0,1984,Yes,B,327.73
504.0,3,2,5506.0,2000,Yes,C,193.18
1907.0,3,1,2113.0,2004,Yes,B,270.77
1185.0,4,1,5047.0,1965,Yes,A,255.29
2603.0,5,2,2301.0,1961,No,B,340.74
2389.0,3,3,5076.0,2008,Yes,A,364.84
2233.0,3,3,4991.0,1986,Yes,C,337.31
2761.0,4,2,5605.0,1981,Yes,B,367.07
1526.0,4,2,6293.0,2006,Yes,D,274.37
2874.0,4,2,6571.0,1971,Yes,A,405.67
2466.0,3,1,2585.0,1994,Yes,C,332.86
1882.0,3,1,4913.0,1961,Yes,B,312.23
2568.0,4,3,8016.0,1954,Yes,B,364.68
1447.0,4,2,5179.0,1975,No,B,266.14
1588.0,4,3,3753.0,1969,Yes,B,287.06
1696.0,2,3,4880.0,2010,Yes,B,299.56
1736.0,3,1,4425.0,1957,Yes,A,312.24
1472.0,3,2,3235.0,2011,No,C,234.19
2612.0,5,2,6304.0,2003,No,D,356.37
1871.0,4,2,5877.0,2007,Yes,A,349.92
2176.0,3,2,2998.0,2015,Yes,C,324.0
1715.0,2,4,4860.0,1994,No,A,304.66
1090.0,3,3,4150.0,2014,No,C,226.84
2135.0,2,3,2598.0,1954,Yes,C,303.69
1044.0,4,1,2878.0,1980,No,B,223.87
1966.0,4,1,3101.0,1972,No,C,280.93
1316.0,3,1,4912.0,1970,Yes,B,268.62
2994.0,3,2,4313.0,1961,Yes,C,378.1
2456.0,4,2,3561.0,1953,Yes,B,350.44
2053.0,3,2,4412.0,1986,Yes,C,303.69
2632.0,3,2,6121.0,1958,Yes,A,378.96
1577.0,5,3,5535.0,1975,No,B,298.25
2272.0,4,3,6503.0,1976,Yes,B,367.78
2100.0,4,1,4658.0,2011,Yes,B,336.33
2132.0,2,3,7404.0,1999,Yes,A,355.16
2636.0,2,2,5522.0,1951,Yes,A,355.61
2366.0,2,2,4267.0,1975,No,A,330.91
2144.0,3,3,5139.0,2018,Yes,B,348.45
1173.0,4,1,3128.0,1995,Yes,B,242.73
1520.0,3,3,4541.0,2012,Yes,B,284.07
1939.0,4,2,5645.0,2019,Yes,B,343.42
2047.0,3,3,5918.0,1972,No,B,322.27
1435.0,3,4,4385.0,1966,Yes,C,267.37
3206.0,5,2,9101.0,2013,Yes,C,439.11
2758.0,3,1,4742.0,1978,Yes,C,370.68
2301.0,3,1,2482.0,2001,Yes,B,338.04
2036.0,3,2,6820.0,1973,Yes,C,338.79
1894.0,2,1,5911.0,1984,Yes,A,285.51
1524.0,3,3,5348.0,1996,Yes,B,288.7
2039.0,3,2,4303.0,2000,Yes,A,323.27
2129.0,4,4,5590.0,1951,Yes,A,337.71
1379.0,4,3,7429.0,1970,Yes,A,303.04
2167.0,3,1,5302.0,1989,Yes,B,327.06
1922.0,2,2,2795.0,2018,Yes,C,288.39
1046.0,4,2,-180.0,1984,Yes,B,207.8
1570.0,2,2,5577.0,1993,Yes,A,293.53
1793.0,4,2,3521.0,1984,Yes,C,280.36
2944.0,4,1,4850.0,1974,Yes,A,410.42
2278.0,2,2,3786.0,1980,Yes,C,321.09
1332.0,4,2,3679.0,2001,Yes,A,285.17
2243.0,5,3,3852.0,1984,No,B,338.83
1226.0,4,3,3988.0,1972,Yes,C,255.05
2541.0,3,1,6164.0,1998,Yes,D,335.36
1764.0,3,1,5860.0,1965,Yes,C,284.23
1953.0,5,3,3188.0,2007,No,B,337.41
2663.0,3,4,3392.0,1999,No,C,369.68
1356.0,4,2,5569.0,2013,Yes,B,286.5
1301.0,2,2,6579.0,2001,Yes,C,267.39
1708.0,2,1,6556.0,1989,Yes,C,277.5
2519.0,4,2,3496.0,2003,Yes,D,322.62
1240.0,4,2,6484.0,1966,Yes,A,290.43
584.0,4,2,2336.0,1953,No,B,177.15
1774.0,5,2,4696.0,2005,No,A,322.56
2276.0,2,2,5731.0,1979,Yes,C,316.47
2600.0,3,1,1882.0,1983,No,C,328.72
1768.0,5,2,8139.0,1993,Yes,A,338.65
1794.0,2,3,6990.0,2018,Yes,B,330.37
2577.0,4,2,5971.0,2014,Yes,C,366.39
1065.0,3,4,3552.0,2002,Yes,C,248.24
1806.0,2,2,4898.0,2019,No,A,309.48
2095.0,3,2,6186.0,1982,No,D,308.99
2225.0,3,1,3316.0,1985,Yes,A,336.63
1745.0,4,2,4729.0,1967,No,D,275.52
2017.0,4,2,6366.0,2000,No,B,333.45
756.0,4,2,2758.0,2006,Yes,B,217.92
1671.0,3,3,5499.0,1993,Yes,B,308.27
2227.0,3,3,2368.0,1959,No,C,299.56
1509.0,2,1,3584.0,1988,No,A,258.99
2029.0,3,3,4243.0,2005,No,B,325.65
2223.0,2,2,5770.0,1998,Yes,D,312.66
1829.0,3,2,3949.0,2007,Yes,D,283.23
2085.0,3,2,5188.0,1972,No,A,325.85
1519.0,3,2,3969.0,1956,Yes,B,262.35
1897.0,2,1,4204.0,1994,No,A,295.41
2305.0,3,2,6876.0,2004,Yes,B,357.41
2078.0,3,2,3275.0,2004,Yes,B,314.36
1707.0,2,2,6139.0,1987,Yes,B,285.55
2112.0,5,1,4998.0,1968,Yes,C,294.03
2357.0,2,1,4137.0,1971,Yes,B,317.93
975.0,4,1,3174.0,1960,No,B,211.26
2580.0,2,2,3281.0,1952,Yes,D,339.93
1832.0,4,3,3892.0,1968,Yes,C,294.25
2213.0,2,1,4775.0,1956,No,B,287.3
2599.0,4,2,5905.0,1983,Yes,A,381.67
1314.0,3,2,4550.0,1960,Yes,C,234.2
1645.0,4,3,4650.0,1954,Yes,C,290.86
1856.0,3,1,4874.0,2020,Yes,D,282.94
1608.0,2,1,5715.0,1985,Yes,B,263.48
2867.0,4,1,5967.0,1954,No,B,372.43
1572.0,2,4,2920.0,2005,Yes,C,279.37
1722.0,5,2,4577.0,1954,No,A,290.86
2102.0,2,1,6841.0,1976,Yes,D,304.06
1399.0,3,2,3026.0,1976,No,A,267.53
1802.0,4,1,5111.0,1981,Yes,C,299.12
2159.0,3,1,4744.0,1964,Yes,B,319.05
1834.0,3,3,4150.0,2003,No,B,274.48
1953.0,4,2,7386.0,1969,No,A,316.39
1735.0,4,2,5055.0,1983,Yes,C,281.17
1243.0,5,2,7267.0,1983,Yes,A,305.97
2161.0,3,2,5008.0,1995,Yes,A,352.21
2877.0,3,2,5690.0,1970,Yes,B,390.05
2009.0,3,2,4134.0,1988,No,D,276.27
2113.0,3,2,4151.0,1989,Yes,A,329.84
2346.0,4,1,5614.0,1993,Yes,B,390.22
1365.0,3,2,5642.0,1985,Yes,B,276.9
2851.0,3,3,5897.0,2004,No,C,376.83
2101.0,3,1,5565.0,2020,No,D,299.8
2816.0,4,3,2995.0,1999,Yes,B,381.15
1633.0,5,1,3790.0,2007,No,D,270.41
2909.0,4,2,6275.0,1987,No,D,368.68
2388.0,3,2,2062.0,1973,Yes,C,324.3
2277.0,4,2,5439.0,2008,Yes,C,338.27
2117.0,4,1,4832.0,1994,No,D,312.95
1876.0,2,3,6274.0,1975,Yes,C,289.1
2600.0,2,4,5625.0,2014,No,B,363.9
2070.0,2,1,4004.0,1960,Yes,C,270.6
1016.0,3,3,3936.0,1999,No,B,222.4
1441.0,4,2,4216.0,2007,Yes,D,263.08
1907.0,3,3,5870.0,1983,Yes,B,321.31
2155.0,3,1,1547.0,1965,No,B,280.22
1972.0,5,3,5236.0,2008,Yes,C,345.43
2609.0,4,1,3675.0,1950,Yes,B,373.63
1024.0,4,3,5286.0,1990,Yes,C,247.4
2072.0,3,2,5517.0,1977,Yes,D,297.44
1091.0,2,2,2507.0,1964,Yes,A,238.79
2380.0,2,1,4660.0,1995,Yes,A,330.72
1953.0,2,3,5233.0,1981,No,C,302.2
2210.0,3,2,5132.0,1988,Yes,C,306.51
1568.0,3,2,4817.0,2014,Yes,B,299.74
2640.0,2,2,3169.0,1960,Yes,C,321.58
2521.0,2,3,3397.0,2019,No,C,323.58
2292.0,2,2,2933.0,1983,No,B,307.87
1935.0,4,1,5831.0,1999,Yes,C,320.8
2290.0,4,3,4827.0,1993,Yes,C,356.17
1647.0,3,2,4922.0,1963,Yes,B,274.4
2428.0,3,2,2442.0,1974,Yes,D,323.3
2825.0,3,1,4950.0,2017,Yes,B,375.52
2535.0,2,3,5950.0,1999,Yes,C,353.72
1635.0,3,1,2237.0,1981,Yes,B,258.52
2181.0,4,2,4197.0,2004,Yes,A,351.16
1353.0,5,3,2644.0,1974,Yes,A,282.24
2286.0,4,1,4370.0,2001,Yes,A,354.82
2225.0,5,3,3649.0,2005,Yes,C,338.21
1065.0,4,2,5571.0,1971,No,B,241.25
1419.0,2,2,5254.0,1996,Yes,B,259.56
1858.0,5,2,6937.0,2019,Yes,D,314.48
1850.0,2,2,4919.0,2000,Yes,A,318.92
1395.0,4,2,5508.0,2015,Yes,D,288.25
2194.0,3,1,4163.0,2019,Yes,B,335.6
2126.0,3,3,3345.0,2014,No,B,322.4
1903.0,4,1,6252.0,1971,Yes,C,298.91
1622.0,3,3,6865.0,1990,Yes,D,271.77
2524.0,3,1,6058.0,1996,Yes,B,364.78
2828.0,3,2,5197.0,2009,Yes,C,365.28
1758.0,3,3,3539.0,1971,No,A,293.27
1694.0,5,1,6712.0,1953,Yes,C,275.68
2246.0,4,3,5869.0,1993,Yes,C,352.95
1821.0,3,2,8037.0,1990,Yes,B,331.73
1930.0,2,2,3268.0,1987,Yes,D,276.49
2370.0,4,2,6294.0,1966,No,D,332.94
1045.0,2,2,5824.0,1966,No,B,228.24
2659.0,3,2,4487.0,1994,Yes,B,369.75
2036.0,3,3,7046.0,1995,No,C,334.15
1794.0,4,2,5604.0,1957,Yes,C,291.82
1955.0,2,1,3595.0,1964,Yes,B,271.77
1981.0,2,3,4822.0,1982,Yes,B,301.3
1134.0,3,3,3577.0,1998,No,C,236.54
2747.0,3,2,4297.0,1959,Yes,B,362.5
2021.0,3,2,6056.0,2011,Yes,B,326.91
2222.0,3,2,6484.0,2004,Yes,A,364.78
2476.0,3,2,5332.0,2007,No,B,332.24
1489.0,2,2,3875.0,2012,Yes,B,294.34
2237.0,2,4,5572.0,1960,Yes,B,325.14
1866.0,4,1,6085.0,1984,Yes,B,319.06
2423.0,4,2,2042.0,1953,Yes,C,331.38
936.0,3,3,5175.0,2015,Yes,B,247.81
1950.0,2,2,4715.0,1982,Yes,A,321.27
1699.0,2,3,6431.0,1984,Yes,C,295.51
2216.0,4,2,5579.0,1987,Yes,B,346.18
2235.0,4,2,5727.0,2006,No,B,346.5
1646.0,3,3,4277.0,1982,No,D,234.64
1644.0,4,2,5002.0,1993,Yes,B,296.41
1945.0,4,3,6416.0,2002,Yes,A,357.81
1552.0,5,1,4903.0,1969,Yes,B,280.77
2421.0,2,3,5262.0,2012,Yes,B,356.77
1815.0,2,2,2696.0,2000,Yes,C,272.82
547.0,2,2,4897.0,1963,No,A,161.06
1813.0,4,2,1982.0,1984,Yes,B,305.26
1481.0,4,2,4226.0,1994,No,A,280.1
1184.0,3,1,5095.0,1982,Yes,C,221.02
1381.0,2,2,6151.0,2010,Yes,C,278.72
2055.0,3,2,3501.0,2002,No,B,305.4
2664.0,3,1,5561.0,1999,Yes,B,371.02
2157.0,3,3,7203.0,1964,Yes,C,330.81
1697.0,3,2,4039.0,1991,Yes,B,308.31
2228.0,2,2,2679.0,1969,Yes,C,307.66
1770.0,4,2,5435.0,2017,No,D,277.85
1653.0,3,2,3212.0,1956,Yes,C,240.33
1423.0,3,3,3772.0,2015,Yes,A,297.99
1124.0,2,1,6385.0,1972,No,B,215.18
1805.0,4,2,7815.0,1985,Yes,B,321.42
2079.0,3,1,3499.0,1961,Yes,A,308.62
1952.0,5,3,3894.0,1972,No,C,288.22
1792.0,3,2,4340.0,1960,Yes,C,280.43
1527.0,5,3,4178.0,1950,Yes,D,269.56
2304.0,4,2,7900.0,1988,No,B,346.76
1341.0,3,3,4204.0,2019,Yes,C,268.66
2388.0,5,2,4418.0,1980,No,A,373.73
1499.0,3,3,7424.0,1958,Yes,A,295.06
1624.0,3,1,5865.0,2005,No,A,296.26
1267.0,2,2,6479.0,1967,Yes,A,261.48
1749.0,3,3,3641.0,2008,Yes,B,317.92
2488.0,4,2,4205.0,2016,Yes,B,370.26
2258.0,4,1,3440.0,1952,Yes,C,302.72
2489.0,2,4,6202.0,1979,Yes,A,397.13
2261.0,3,2,6838.0,2013,No,A,360.14
1448.0,2,1,4100.0,2019,No,C,249.36
1835.0,4,2,4454.0,1951,No,B,291.4
1610.0,2,2,4519.0,1969,No,A,263.74
2665.0,5,3,2679.0,1978,No,C,368.9
1402.0,3,2,3989.0,1958,No,C,236.39
2447.0,3,2,6160.0,1953,No,A,338.16
2446.0,4,2,3687.0,1989,Yes,B,361.52
2915.0,3,2,5139.0,2004,No,B,377.67
1795.0,2,3,3038.0,1962,No,B,253.57
2356.0,3,3,4784.0,1955,Yes,C,332.3
3141.0,2,2,4155.0,1975,No,B,369.52
1691.0,5,1,3167.0,1990,Yes,B,317.14
1232.0,3,3,6186.0,1991,Yes,B,260.25
1060.0,3,1,6270.0,2010,Yes,B,242.8
2356.0,3,1,3546.0,2011,Yes,A,341.81
1058.0,2,1,4676.0,2017,Yes,B,238.95
1814.0,4,1,5066.0,1970,Yes,B,301.98
2219.0,5,3,2278.0,1980,No,D,330.99
2093.0,4,2,2904.0,1992,No,B,325.65
2213.0,3,4,6929.0,1970,No,B,340.74
2111.0,3,1,3402.0,1978,Yes,B,296.46
2639.0,2,2,6887.0,2004,Yes,D,356.51
1524.0,4,4,2982.0,2007,No,C,278.27
1662.0,3,3,5988.0,1973,Yes,B,283.88
1614.0,3,3,4533.0,1994,Yes,D,271.97
2415.0,5,1,4744.0,1958,Yes,D,334.32
2450.0,2,3,7784.0,2015,Yes,B,373.86
2226.0,2,2,3119.0,1951,No,B,280.2
2592.0,2,2,5892.0,1986,No,D,323.5
1411.0,3,2,5830.0,1986,Yes,B,272.66
2834.0,2,2,10032.0,2018,Yes,B,413.16
2762.0,3,3,3384.0,1995,Yes,A,381.28
2368.0,3,2,4061.0,1955,Yes,B,343.96
2891.0,2,1,6224.0,1997,Yes,C,374.47
1172.0,4,2,4700.0,1957,Yes,A,247.13
1738.0,3,2,4305.0,1981,No,A,288.56
1632.0,4,2,6436.0,2016,No,A,308.96
2361.0,3,2,4600.0,2017,No,A,347.13
1475.0,3,1,3662.0,1977,No,A,237.72
2379.0,5,2,6089.0,1989,Yes,D,350.29
2685.0,2,4,5563.0,1965,Yes,A,377.77
2348.0,3,2,4531.0,2006,Yes,C,333.81
2142.0,4,2,4460.0,2004,No,A,344.93
1506.0,3,3,3628.0,1988,No,B,257.3
1577.0,3,1,6088.0,2004,Yes,B,307.72
2625.0,3,3,4460.0,1979,Yes,B,394.77
2390.0,4,2,3845.0,1991,Yes,D,337.32
1980.0,4,3,3072.0,1954,Yes,A,311.12
1791.0,2,1,5588.0,1994,Yes,B,274.57
987.0,2,1,4237.0,2013,No,C,201.79
1465.0,3,2,1981.0,1981,Yes,C,245.09
2956.0,3,2,3195.0,1961,No,D,334.49
1360.0,3,3,4650.0,2015,Yes,A,290.68
2095.0,3,1,4692.0,2001,Yes,D,286.37
2504.0,2,2,4635.0,2020,Yes,C,369.33
1373.0,2,1,4426.0,1981,No,A,245.02
2092.0,5,3,2786.0,1984,Yes,B,356.86
2469.0,2,3,3688.0,1955,No,C,321.09
2006.0,3,2,6776.0,1971,Yes,A,339.28
3434.0,3,1,6554.0,1996,No,C,400.4
1166.0,5,2,5867.0,1962,Yes,A,250.89
2529.0,4,1,5734.0,1972,Yes,C,361.01
1914.0,4,1,6357.0,1993,Yes,B,320.99
2386.0,2,2,3319.0,1958,Yes,A,352.95
2221.0,4,4,5049.0,2008,Yes,A,373.03
1633.0,3,3,3320.0,1979,Yes,D,265.17
2114.0,3,2,3346.0,1993,No,A,311.4
1071.0,3,2,5552.0,1998,No,B,247.19
2302.0,4,4,6420.0,1965,Yes,B,343.59
2149.0,4,2,4709.0,2002,No,A,341.03
2319.0,4,2,7474.0,1951,No,A,342.67
2529.0,5,3,5318.0,2016,No,C,373.46
2184.0,3,1,3835.0,1991,Yes,B,334.76
2074.0,3,1,3370.0,2013,Yes,A,313.96
1559.0,2,2,6527.0,1957,Yes,C,249.56
1644.0,4,1,5193.0,1970,Yes,D,285.31
2593.0,2,2,6014.0,2009,Yes,C,352.7
2718.0,4,2,1013.0,1983,Yes,B,358.09
1881.0,3,2,5367.0,1953,Yes,B,294.06
2023.0,3,4,4232.0,2011,Yes,D,301.95
1548.0,2,1,2909.0,1951,Yes,C,247.28
2586.0,3,2,4906.0,1999,Yes,B,381.55
2333.0,4,1,6638.0,1975,Yes,D,313.02
2971.0,2,2,8399.0,1986,Yes,C,388.06
1561.0,3,3,5363.0,2004,Yes,D,261.23
1811.0,2,2,3936.0,1967,Yes,D,268.74
2116.0,3,1,3846.0,1973,No,B,299.41
2323.0,2,2,6445.0,1979,Yes,D,307.82
1892.0,3,2,3505.0,1966,Yes,B,290.27
1564.0,4,1,5934.0,1991,No,C,278.63
2441.0,3,2,5441.0,1961,Yes,A,355.4
2361.0,3,2,5275.0,1976,Yes,D,317.84
1542.0,3,4,2648.0,2004,Yes,A,309.5
2678.0,2,3,4465.0,1953,Yes,D,337.26
2585.0,3,3,2813.0,1984,Yes,A,382.94
2067.0,3,3,4118.0,2014,Yes,C,333.74
2040.0,3,3,6376.0,1978,Yes,A,349.01
2277.0,4,3,6847.0,1985,Yes,C,347.08
1569.0,3,1,5321.0,1983,Yes,B,288.37
2015.0,4,2,4144.0,1985,No,D,288.5
924.0,5,3,7382.0,2004,Yes,C,266.82
2438.0,2,2,4125.0,1953,Yes,C,302.54
1219.0,3,1,3296.0,1960,No,A,218.23
2752.0,3,2,6045.0,2008,Yes,A,389.59
1835.0,2,2,5687.0,1952,Yes,D,271.95
1894.0,4,2,4186.0,1961,Yes,A,325.8
1686.0,4,2,5150.0,1970,Yes,D,274.9
1856.0,3,2,5663.0,1971,Yes,A,315.54
2709.0,3,3,5306.0,1967,Yes,B,376.69
756.0,2,3,5688.0,1955,Yes,D,207.09
2638.0,3,3,4241.0,2014,No,C,332.2
2169.0,4,3,5789.0,2004,Yes,A,356.8
1396.0,3,2,5026.0,1989,Yes,B,266.59
1462.0,3,2,4292.0,2001,No,D,242.9
2838.0,4,1,4631.0,1993,Yes,A,391.14
1527.0,3,3,4853.0,2011,Yes,A,287.42
1423.0,3,1,2832.0,1978,No,C,231.02
2569.0,3,3,4045.0,1968,Yes,A,387.06
2169.0,3,2,5097.0,1977,Yes,B,312.43
1531.0,4,3,2974.0,1968,Yes,B,285.7
2108.0,4,2,4070.0,1980,No,D,305.31
1487.0,2,3,8577.0,2003,Yes,D,281.31
2550.0,5,2,3306.0,2011,Yes,B,390.43
2531.0,3,2,4424.0,1963,Yes,B,345.75
2266.0,4,2,3749.0,1999,Yes,C,326.9
2181.0,4,4,4825.0,2008,Yes,A,386.1
2881.0,3,2,3778.0,2019,Yes,D,374.84
2000.0,4,3,4635.0,2007,Yes,A,351.2
1409.0,2,3,3922.0,1958,Yes,A,266.15
2225.0,2,3,6583.0,2006,Yes,C,322.16
3043.0,4,2,5122.0,1990,Yes,B,405.59
1493.0,4,2,3496.0,1976,Yes,B,277.53
1819.0,4,1,6261.0,2007,Yes,A,344.21
2208.0,4,4,3563.0,2017,No,B,335.81
1973.0,3,4,2654.0,2007,Yes,C,307.98
1509.0,3,3,4995.0,1973,Yes,C,277.45
2561.0,5,2,7861.0,2011,Yes,A,389.42
3160.0,3,1,2259.0,2016,Yes,A,404.9
2098.0,4,4,3004.0,1952,No,B,303.21
1548.0,3,1,6129.0,2000,Yes,C,294.0
1226.0,4,3,4037.0,2016,Yes,C,274.99
2129.0,3,2,5918.0,2006,Yes,D,308.46
2552.0,5,2,3744.0,1969,No,A,365.37
2238.0,3,3,5213.0,1994,Yes,C,327.61
1999.0,5,1,7617.0,1955,No,C,297.11
1705.0,2,2,3208.0,1982,Yes,D,240.2
1454.0,3,4,6536.0,1992,Yes,A,301.57
2417.0,4,2,6020.0,1999,Yes,A,383.08
2457.0,4,3,2766.0,1976,No,B,354.14
1227.0,5,3,5838.0,1979,Yes,B,274.36
2795.0,2,1,5109.0,1967,Yes,B,347.88
2287.0,2,1,5137.0,1979,Yes,D,322.88
2700.0,3,2,5505.0,1964,No,D,335.06
1329.0,2,2,4474.0,2011,Yes,A,264.98
1317.0,5,2,5105.0,1970,No,C,244.56
1926.0,3,3,5362.0,1961,Yes,A,316.6
2251.0,3,1,6119.0,1998,Yes,D,318.55
2898.0,2,2,2709.0,1950,Yes,A,377.87
2353.0,3,1,6936.0,2004,Yes,D,320.94
1879.0,3,1,3267.0,1974,Yes,B,284.42
1487.0,2,2,6142.0,1996,No,B,277.34
2615.0,3,3,5119.0,1988,Yes,B,359.86
1518.0,3,1,3078.0,1976,Yes,B,270.28
2814.0,5,2,5792.0,1999,Yes,A,440.76
1858.0,3,2,3582.0,2004,Yes,C,294.16
2795.0,3,1,6603.0,1977,Yes,C,380.87
2339.0,5,2,3934.0,2006,Yes,D,325.43
1932.0,4,3,2758.0,1965,No,B,294.17
1740.0,5,2,7301.0,2005,No,C,318.99
1830.0,5,1,5272.0,1984,Yes,C,291.54
2214.0,3,2,6301.0,1977,Yes,C,340.8
2039.0,4,2,3723.0,1995,Yes,A,361.47
1703.0,2,1,2162.0,2016,Yes,B,262.57
1917.0,3,1,7513.0,1965,Yes,A,325.85
2039.0,4,1,4990.0,1998,Yes,B,335.1
936.0,3,1,5737.0,2017,No,D,217.71
2229.0,4,2,5985.0,1971,Yes,C,324.12
1510.0,4,2,4497.0,1967,Yes,C,262.85
1423.0,3,2,5339.0,1971,Yes,B,274.29
1156.0,4,3,7391.0,1965,Yes,A,283.84
1103.0,3,2,4951.0,2005,Yes,A,278.72
1322.0,3,3,6413.0,1952,Yes,C,254.37
1645.0,4,2,2013.0,2002,Yes,A,294.02
2977.0,3,1,6686.0,1984,No,A,393.48
1737.0,4,2,2717.0,1970,Yes,B,293.01
2089.0,3,3,6514.0,2014,No,A,341.68
2200.0,3,1,5586.0,2006,Yes,B,324.52
2066.0,4,1,4856.0,1996,No,D,292.78
1961.0,3,2,4851.0,1983,No,A,311.67
1402.0,3,2,4621.0,1997,No,C,236.86
2725.0,2,2,3769.0,1988,No,D,312.88
2904.0,4,1,4691.0,1979,Yes,B,391.18
1159.0,2,2,8312.0,1999,Yes,D,270.93
1488.0,4,2,6953.0,1965,No,B,286.96
1860.0,3,2,3693.0,1952,Yes,D,267.01
1518.0,4,2,5402.0,2010,Yes,D,275.4
2253.0,5,2,5144.0,1951,No,D,314.0
1636.0,2,2,4787.0,1975,Yes,A,277.53
3083.0,3,1,3496.0,1967,Yes,D,366.36
2595.0,4,2,5669.0,2015,Yes,D,351.84
2106.0,4,1,6269.0,1989,No,C,305.08
2513.0,3,2,3749.0,1952,No,A,350.12
2553.0,4,2,7933.0,1966,Yes,A,396.99
1718.0,4,1,7283.0,1973,Yes,B,310.81
1592.0,4,2,5822.0,1951,Yes,C,289.18
2039.0,4,1,3152.0,2019,Yes,A,329.39
2431.0,3,1,5602.0,1989,Yes,D,313.36
2070.0,5,2,5423.0,1975,No,B,328.39
1212.0,3,4,5770.0,2006,Yes,B,284.4
1599.0,2,2,7386.0,1998,Yes,B,307.72
1963.0,3,2,4736.0,2006,Yes,C,301.68
1962.0,2,2,8072.0,2005,No,B,307.36
2986.0,2,2,5610.0,2019,Yes,B,410.53
1307.0,3,3,4564.0,1970,Yes,B,271.41
2253.0,2,3,8599.0,1965,No,C,307.18
2745.0,4,3,6245.0,1955,Yes,C,393.04
3136.0,2,4,4318.0,1983,Yes,B,426.91
1798.0,3,1,5126.0,2008,Yes,B,294.89
2246.0,2,2,5953.0,2016,Yes,B,351.92
2285.0,2,3,4774.0,1990,Yes,B,344.51
2098.0,3,2,5201.0,1968,No,C,286.9
1951.0,3,4,3774.0,1978,Yes,C,297.54
2218.0,5,1,2472.0,1981,No,B,321.32
734.0,4,2,5160.0,1959,No,B,214.46
2341.0,4,4,5210.0,2013,No,B,360.85
2063.0,2,2,5791.0,1969,Yes,C,289.05
1889.0,3,3,4136.0,1977,No,B,272.37
3023.0,2,1,2989.0,1976,No,A,363.99
1663.0,4,2,3552.0,1974,Yes,A,291.61
1798.0,2,3,6583.0,1978,Yes,A,305.97
2996.0,3,2,4000.0,1964,No,D,367.01
1584.0,3,1,4337.0,1994,No,B,267.37
1725.0,3,1,4531.0,1994,Yes,C,283.81
1926.0,5,3,4071.0,1979,No,D,296.65
2420.0,4,3,3960.0,1987,Yes,A,378.89
2104.0,4,1,3693.0,2009,Yes,B,330.63
1354.0,3,1,7101.0,1981,Yes,B,262.73
1734.0,4,3,6020.0,1999,Yes,C,312.35
1696.0,4,3,6872.0,2020,Yes,D,322.37
1961.0,5,1,7174.0,1984,Yes,C,329.52
2213.0,3,2,1475.0,1954,Yes,C,320.7
2209.0,3,3,5515.0,1980,Yes,D,335.25
1112.0,4,2,4121.0,2002,No,C,230.54
2532.0,3,4,6675.0,1950,Yes,D,355.14
2126.0,4,2,3888.0,2018,No,A,336.16
2692.0,5,2,3419.0,2017,No,B,392.76
2222.0,3,2,2849.0,2014,No,C,295.62
2551.0,3,3,4546.0,1964,Yes,A,368.82
2233.0,3,2,6372.0,2001,No,C,328.96
2673.0,4,1,5384.0,1987,Yes,A,390.36
2261.0,4,2,3196.0,1973,Yes,B,349.83
1951.0,2,3,8229.0,1972,No,D,283.87
3136.0,3,2,5974.0,1996,No,B,385.02
2445.0,2,2,6166.0,1956,Yes,C,334.43
2287.0,4,2,6928.0,1980,Yes,B,359.8
1362.0,3,1,2540.0,1956,Yes,C,231.19
1356.0,3,1,3633.0,1953,Yes,B,236.87
2146.0,4,2,6235.0,2003,Yes,B,356.12
2073.0,2,2,3784.0,2001,No,C,283.81
1693.0,2,3,4587.0,1997,No,A,293.41
2070.0,3,3,4883.0,2015,No,B,322.25
2794.0,3,3,3084.0,2003,Yes,A,409.79
2348.0,3,2,4459.0,2003,Yes,B,329.43
1429.0,5,3,6372.0,1994,Yes,D,270.73
1944.0,4,1,6094.0,1989,Yes,A,337.35
1598.0,4,1,6670.0,1984,Yes,B,279.74
1806.0,5,1,6515.0,1973,Yes,C,308.68
1793.0,3,2,5609.0,1984,Yes,B,297.9
1761.0,3,1,5490.0,1986,No,B,290.63
1372.0,3,2,5380.0,1983,Yes,A,278.15
1936.0,4,2,4059.0,1973,Yes,A,317.92
1720.0,4,2,3455.0,1953,Yes,C,293.63
535.0,3,2,3966.0,1999,Yes,C,194.79
3026.0,3,2,4511.0,1973,Yes,C,371.36
2544.0,3,1,4016.0,1985,Yes,C,317.94
1812.0,3,1,5621.0,1984,Yes,C,299.52
2009.0,4,1,5303.0,1978,Yes,C,311.99
1414.0,3,1,5464.0,1985,No,D,237.59
2848.0,5,2,5527.0,2017,Yes,A,438.33
2949.0,3,3,6793.0,1960,No,B,392.9
2078.0,4,2,4987.0,2004,No,A,336.46
2512.0,5,2,6513.0,1998,Yes,B,387.82
